"dist_bp","dist_kb","r2"
1979024,1979.024,0.889639670211546
674517,674.517,0.891530435993434
5229763,5229.763,0.869165947251676
31245,31.245,0.891646488906919
370097,370.097,0.866764378914977
1599689,1599.689,0.000183370688709686
499485,499.485,3.60898889220158e-05
1466766,1466.766,0.897594177289387
197666,197.666,0.898652010851065
80563,80.563,0.876831509335468
45,0.045,1
905123,905.123,0.874922813376921
324836,324.836,0.882346638835851
531275,531.275,0.873920454005186
130347,130.347,0.877999030884266
1733111,1733.111,0.874986369332447
19,0.019,0.999999999999962
964922,964.922,0.8822531395678
4309699,4309.699,0.817644853728733
22774,22.774,0.885327106439715
66536,66.536,0.889143253049336
174330,174.33,0.912049300032432
838348,838.348,0.913151745424765
16044,16.044,0.918773116064742
255092,255.092,0.846088136240965
2740512,2740.512,0.845995259818793
4085635,4085.635,0.887184786352852
17,0.017,1
6014469,6014.469,0.195532532844102
5568776,5568.776,0.196791830126191
1376104,1376.104,0.882327691995452
3977774,3977.774,0.886851528926096
6246503,6246.503,0.883892770474697
12963988,12963.988,0.164546319177316
1345932,1345.932,0.0885493331413988
14713021,14713.021,0.000158734226941459
1084696,1084.696,0.00589321962063451
18640719,18640.719,0.010480309568073
5123633,5123.633,0.116450563137468
1,0.001,1
16,0.016,1
7,0.007,1
39638565,39638.565,0.00498314471885829
18,0.018,0.973491496597294
138241672,138241.672,1.02991748556536e-05
1849674,1849.674,0.0141256355162804
36077317,36077.317,0.0574463048297274
1464792,1464.792,0.734941162873963
473189,473.189,0.867199393740273
1099217,1099.217,0.664117051302345
6682548,6682.548,0.858433456987996
202446,202.446,0.896842578659718
1106539,1106.539,0.885401167068059
149651,149.651,0.911452842987265
634245,634.245,0.914323434353763
1095329,1095.329,0.00583485959531046
5,0.005,1
44,0.044,1
60780,60.78,0.0065368566249654
486785,486.785,0.901410452287598
518089,518.089,0.057749393850599
260988,260.988,0.0565288952262579
351701,351.701,0.797315157418774
193983,193.983,0.74001380049359
37,0.037,1
3,0.003,1
925115,925.115,0.601960278167358
834378,834.378,0.863993231517494
1931447,1931.447,0.906890060368769
1747713,1747.713,0.85628764490529
504396,504.396,0.898706780604668
555203,555.203,0.925351563663877
7500162,7500.162,0.0121754355886531
3540127,3540.127,5.24654133767227e-08
6,0.006,1
31224,31.224,0.508192053208986
1955798,1955.798,0.209545461770894
930751,930.751,0.883679528365009
955396,955.396,0.0948714226403462
225565,225.565,0.578134563851042
4562373,4562.373,0.888264445528795
10199578,10199.578,0.472386012894744
1882656,1882.656,0.1053421946046
1932329,1932.329,0.864934011403157
738321,738.321,0.00024223160300177
261087,261.087,0.610984630957315
452551,452.551,0.324748098778395
43,0.043,0.89924296314097
1001393,1001.393,0.0288148899298621
52719,52.719,0.924718952814734
2842971,2842.971,0.00970195762115314
6,0.006,1
5,0.005,1
4,0.004,1
3,0.003,1
1,0.001,1
3,0.003,1
3,0.003,1
3,0.003,1
284195,284.195,0.877593337801365
1824,1.824,0.889803254713243
25,0.025,1
1072043,1072.043,0.436495503809364
50,0.05,1
2676388,2676.388,0.0789062097881642
34076,34.076,0.9095159163615
7,0.007,1
10868,10.868,0.7844331498575
1126740,1126.74,0.00325096448733072
26,0.026,1
5568636,5568.636,1.16384179138408e-05
737,0.737,0.672384256173123
3177730,3177.73,0.747823821295692
6717,6.717,0.891311762048324
1,0.001,1
32647,32.647,0.910045226214061
34,0.034,1
277508,277.508,0.761158207674325
43,0.043,0.020701491765013
250333,250.333,0.00530350111938064
729145,729.145,0.840701680576344
23,0.023,1
9757,9.757,0.0055712575168047
171675,171.675,0.0160487603068049
8,0.008,0.0202481783557866
11,0.011,0.123893493222813
708527,708.527,0.596320741623077
8405,8.405,0.0166337082020589
19932,19.932,0.727569364150891
916273,916.273,0.0134343311836768
112,0.112,0.818419235499344
358288,358.288,0.0725615243172031
1,0.001,1
36,0.036,1
238587,238.587,0.125600322443948
37290,37.29,0.90692068224948
1201129,1201.129,0.00157693704184622
1709331,1709.331,0.45433918068856
4,0.004,1
45,0.045,1
2,0.002,1
1,0.001,1
8834,8.834,0.902885219806392
387335,387.335,0.929282164007879
8,0.008,1
1,0.001,1
28,0.028,1
12212,12.212,0.933151634714451
4340,4.34,0.922086141803512
32,0.032,1
1855126,1855.126,0.916037391620333
698038,698.038,0.898758695666073
25,0.025,1
1520701,1520.701,0.933225030346148
3,0.003,1
1,0.001,1
19895,19.895,0.911862876835726
544654,544.654,0.928569089021771
790609,790.609,0.88308336495603
14,0.014,1
1555170,1555.17,0.949045398298715
183909,183.909,0.938160275208282
153662,153.662,0.958516833031986
143642,143.642,0.925532101743216
26,0.026,1
100265,100.265,0.920052435813211
91360,91.36,0.956668972273809
4,0.004,1
287790,287.79,0.939939276676965
288691,288.691,0.910010843774597
754363,754.363,0.898839339354872
3,0.003,1
2,0.002,1
17,0.017,1
2,0.002,1
2,0.002,1
7,0.007,1
511490,511.49,0.065388919932059
220923,220.923,0.912746165781528
2,0.002,1
1,0.001,1
22718,22.718,0.928415188823951
4,0.004,1
109,0.109,0.909846015948943
29,0.029,1
8,0.008,1
618244,618.244,0.922811309036275
150263,150.263,0.858547921925775
57482,57.482,0.0258006735341713
209419,209.419,0.0243889287391712
10,0.01,1
303513,303.513,0.894371789088948
14895,14.895,0.93811824758569
28,0.028,0.919703753982598
18694,18.694,0.892899475215414
40,0.04,1
5,0.005,1
1,0.001,1
48407,48.407,0.88716765484359
5,0.005,1
139015,139.015,0.921439939146495
20191,20.191,0.029877577291022
41,0.041,0.0744927642269891
81100,81.1,0.474696521286202
85888,85.888,0.916563304733844
2,0.002,1
571432,571.432,0.903943191754203
1285,1.285,0.915825593759343
18,0.018,1
495864,495.864,0.789423321653776
18,0.018,1
1114561,1114.561,0.893197885608993
31,0.031,1
401634,401.634,0.867982125707484
69623,69.623,0.901577720319359
9,0.009,1
10,0.01,1
706,0.706,0.938445158345864
333324,333.324,0.890411013981894
4,0.004,1
28,0.028,0.530357685574442
27,0.027,0.189696828343156
986,0.986,0.897868039963351
40,0.04,0.0885341297547353
1,0.001,1
1,0.001,1
255961,255.961,0.455602057258751
166444,166.444,0.902723542582938
1797934,1797.934,0.0419263568175892
207083,207.083,0.120895718443167
11440,11.44,0.0339115444816665
30677,30.677,0.870755449279436
1155792,1155.792,0.0138535281975461
46119,46.119,0.799087338417108
184484,184.484,0.90630961559156
6,0.006,1
220170,220.17,0.40458937851216
10171,10.171,0.631691468007487
1,0.001,1
10,0.01,0.865594920733589
33782,33.782,0.916431588974853
236118,236.118,0.887918683467571
16135,16.135,0.880025954606592
1310032,1310.032,0.123628196608061
250879,250.879,0.826211327146195
4,0.004,0.689576715251286
3,0.003,0.200479816730225
3566030,3566.03,0.576199742743016
1825120,1825.12,0.278581887640886
24224,24.224,0.926465458287552
10,0.01,1
10918,10.918,0.793799972358487
2116622,2116.622,0.105638125561298
5271083,5271.083,0.000129013744335852
1274215,1274.215,0.00778477170891451
315084,315.084,0.568631159670508
6162405,6162.405,0.0141945523071291
27368,27.368,0.565055492506057
28,0.028,1
1036403,1036.403,0.094777127548101
1703088,1703.088,0.586803512769157
4147197,4147.197,0.805719498011666
21,0.021,1
2225371,2225.371,0.925569031978446
4584,4.584,0.962391501272174
5099026,5099.026,0.000862285184738277
6102933,6102.933,0.00240114330963894
23,0.023,0.86544267422942
4124389,4124.389,0.000931293358541012
46,0.046,1
6866387,6866.387,0.000196308737645503
40,0.04,0.788865128699857
959893,959.893,0.648408663810877
33,0.033,1
109721,109.721,0.504686237697796
21,0.021,1
359640,359.64,0.457689493022989
16594,16.594,0.439114830876489
4617,4.617,0.908122629732796
17,0.017,1
5618,5.618,0.924177654398902
137104,137.104,0.884367027035503
13,0.013,1
6066,6.066,0.889571068572205
1084356,1084.356,0.914321561402345
125580,125.58,0.937073161315139
74334,74.334,0.923345010730952
44500,44.5,0.0187815279046283
29,0.029,0.0199993841901885
235641,235.641,0.567186314185677
364859,364.859,0.593558785365264
6,0.006,0.999999999999997
10,0.01,0.999999999999997
5,0.005,0.999999999999997
1,0.001,0.999999999999997
44836,44.836,0.941087351865797
82709,82.709,0.857947527159329
28,0.028,1
834908,834.908,0.867286707394259
16,0.016,0.0176942374466934
5,0.005,0.0176942374466934
394765,394.765,0.892990079877891
3,0.003,1
17,0.017,1
4,0.004,1
66,0.066,0.916130533172432
2,0.002,1
2,0.002,1
1046,1.046,0.911483095784052
118905,118.905,0.924595766560461
22,0.022,1
2239,2.239,0.92743278930752
943189,943.189,0.0139891437503096
6204256,6204.256,0.0543450947403582
9,0.009,1
7,0.007,1
1,0.001,1
9,0.009,1
1,0.001,1
25,0.025,1
208218,208.218,0.281524089025049
34887,34.887,0.0190947635980709
103924,103.924,0.00107043976309056
1688613,1688.613,0.0289518486562351
522945,522.945,0.137826934318818
225255,225.255,0.0288005500821496
585962,585.962,0.549619900014979
113755,113.755,0.818587713196626
77,0.077,0.847188688471718
28,0.028,1
400372,400.372,0.8178200775604
397801,397.801,0.907560478145304
10,0.01,1
13,0.013,1
73501,73.501,0.898231249804835
620126,620.126,0.875513705709913
27,0.027,1
54799,54.799,0.890886775511357
197707,197.707,0.823431878841274
618454,618.454,0.841517192795241
1255517,1255.517,0.0558828346320602
920437,920.437,0.0249113377690786
1096610,1096.61,0.028907335818631
3508,3.508,0.921668862251189
5,0.005,1
25783,25.783,0.891022119900377
52405,52.405,0.858606728367484
88,0.088,0.92085077294028
260744,260.744,0.90081513093173
385442,385.442,0.883300856896515
219985,219.985,0.889775281864864
248827,248.827,0.160121263727557
212798,212.798,0.784993606662547
261872,261.872,0.886373572669639
15,0.015,1
2,0.002,1
152538,152.538,0.879089187150866
212626,212.626,0.901012310527043
415587,415.587,0.594437198963604
218441,218.441,0.898279308612468
434595,434.595,0.000454402012201208
980544,980.544,0.745119662132067
244633,244.633,0.899520263173132
13985,13.985,0.898920985441768
459204,459.204,0.476844255691513
79,0.079,0.11870679189002
1837484,1837.484,0.0203359181517299
281310,281.31,0.0124087218800703
4,0.004,1
95,0.095,0.00950848060341319
389573,389.573,0.2655551354124
147157,147.157,0.457291895234833
827,0.827,0.946563960929054
724701,724.701,0.261474181365588
3,0.003,1
47,0.047,0.915710233304009
2,0.002,0.992259010990251
393573,393.573,0.852059935175925
3,0.003,1
4,0.004,1
778834,778.834,0.867019211189772
1053804,1053.804,0.795419419531386
66698,66.698,0.87198486250749
38158,38.158,0.687110069617358
26,0.026,0.937844129857727
22634,22.634,0.0480066032689008
145433,145.433,0.16185978156261
683217,683.217,0.00606200510827072
6232,6.232,0.220747989995792
12443,12.443,0.203772826123684
11,0.011,1
741503,741.503,0.0561843094182891
935261,935.261,0.0242396880138863
382501,382.501,0.548264092216274
2118,2.118,0.851755960651516
31688,31.688,0.872519030455139
201498,201.498,0.901216418612713
2,0.002,1
313172,313.172,0.171285441516158
185749,185.749,0.592284023670564
29591,29.591,0.864759261620896
196673,196.673,0.856029573634617
213705,213.705,0.862817561183689
121427,121.427,0.910757888957671
89355,89.355,0.864964231912578
290709,290.709,0.846356052697632
475566,475.566,0.200129078973636
531830,531.83,0.561038190598029
334812,334.812,0.770025056764124
188578,188.578,0.918155411297621
3457,3.457,0.904433784198397
1284701,1284.701,0.210208153383016
393669,393.669,0.879455315205177
419689,419.689,0.874729891842434
213533,213.533,0.791851874850744
3020653,3020.653,0.0540474015070675
190787,190.787,0.83766363417625
100,0.1,0.858758713033648
1516222,1516.222,0.478590696494138
17,0.017,1
58,0.058,0.8843649782429
31584,31.584,0.000859421214478043
21,0.021,1
133423,133.423,0.855588370561575
1365022,1365.022,0.160724362346246
537857,537.857,0.887633440637651
31,0.031,1
100937,100.937,0.927638598479831
302387,302.387,0.341811576165411
650828,650.828,0.02321468249537
22,0.022,0.378111168970268
2002484,2002.484,0.26912246115587
71651,71.651,0.877970085460051
10,0.01,1
1783857,1783.857,0.866193701355777
193763,193.763,0.928676317736788
179857,179.857,0.92297358229579
22426,22.426,0.748935069870921
16,0.016,0.841216069724384
2,0.002,0.841216069724384
777495,777.495,0.0592904119608996
1408817,1408.817,0.852980276696732
982667,982.667,0.882460702434031
15480,15.48,0.929964081191353
867277,867.277,0.888725597456594
87674,87.674,0.868212066148338
920998,920.998,0.900172142611169
54050,54.05,0.916435749166434
100320,100.32,0.92270731710517
221893,221.893,0.101719811240693
3,0.003,1
32,0.032,1
7,0.007,1
14,0.014,1
1,0.001,1
440045,440.045,0.812053818888861
5,0.005,1
306427,306.427,0.491340381908577
431943,431.943,0.514866170693356
82,0.082,0.895593812604288
17,0.017,1
1,0.001,1
107873,107.873,0.897787805115337
16152,16.152,0.780535278504495
129775,129.775,0.45362978629457
715100,715.1,0.87578274784467
248661,248.661,0.434493850354978
4,0.004,0.271496517702825
4499,4.499,0.929676275832743
989536,989.536,0.0436916891619732
4881,4.881,0.891515783231126
1071382,1071.382,0.154218343525617
214502,214.502,0.0828096345127156
3,0.003,0.0912517125585932
19836,19.836,0.878669365957713
32285,32.285,0.0362576377931488
596890,596.89,0.339707932719027
1,0.001,1
437683,437.683,3.17272511967002e-07
1,0.001,1
2,0.002,1
2,0.002,1
2,0.002,1
1,0.001,1
131792,131.792,0.00258260141868625
679657,679.657,0.398908431346282
453241,453.241,0.905781851915485
15688,15.688,0.112528042809258
188441,188.441,0.0644014904654263
131980,131.98,0.894714883521008
10934,10.934,0.914666009334645
1,0.001,1
1,0.001,1
1,0.001,1
3,0.003,1
1,0.001,1
158907,158.907,0.928570291500746
275220,275.22,0.918202813839108
5086,5.086,0.920914299725391
5349,5.349,0.934428718887224
24,0.024,1
5071465,5071.465,0.0348270014391143
3659621,3659.621,0.0320095594117357
4896,4.896,0.9279311029945
381522,381.522,0.0910935539637421
100,0.1,0.91568488658036
663878,663.878,0.857285836324117
1449532,1449.532,0.000912394872485714
2,0.002,0.950916649267449
1227990,1227.99,0.006670593142402
1,0.001,1
782483,782.483,3.86249649449958e-06
881094,881.094,0.856380336446536
28,0.028,1
193356,193.356,0.879345782680078
455301,455.301,0.894111158606394
83253,83.253,0.908126238490295
10,0.01,1
87627,87.627,0.704533956835371
150017,150.017,0.0746866489119974
15,0.015,0.659985623000284
5691,5.691,0.583429345235332
2855732,2855.732,0.00617528960695456
3908,3.908,0.795154121652732
6218,6.218,0.865029080410917
342511,342.511,0.842354683727177
211,0.211,0.838642848182922
28955,28.955,0.042092588207486
71620,71.62,0.0360366033078379
191487,191.487,0.0699666190689173
1598143,1598.143,0.0772358231380193
790084,790.084,0.835446370293549
2389658,2389.658,0.0168328605605042
533060,533.06,0.823172009212861
8836667,8836.667,0.000874572985882852
19,0.019,1
11,0.011,1
380553,380.553,3.88514597049095e-05
7716,7.716,0.886261902581547
489,0.489,0.865843387605905
2,0.002,1
3,0.003,1
1,0.001,0.99094858591821
3807,3.807,0.800790653395933
7578544,7578.544,0.040668848012555
5124037,5124.037,0.547270846533659
5791659,5791.659,0.126561162791955
3408137,3408.137,0.14699258209898
3800668,3800.668,0.0044663300821474
92909,92.909,0.27436124906314
23,0.023,0.995982147923944
4272,4.272,0.909635039773939
3,0.003,1
60,0.06,0.929325704389781
2985,2.985,0.596377750730578
330610,330.61,0.560670582260094
987646,987.646,0.868807185715616
1,0.001,1
1829527,1829.527,0.00979848160495798
2,0.002,1
4185,4.185,0.856222962653761
335704,335.704,0.862565885138042
1544458,1544.458,0.277647610466653
653962,653.962,0.304560951402826
184231,184.231,0.617340486921673
11031,11.031,0.102996829769248
35,0.035,0.637816044210787
137280,137.28,0.0558147952776837
1078998,1078.998,0.02553902805695
1163619,1163.619,0.000730897279964838
15,0.015,0.111860499262388
6933,6.933,0.249805326368546
5183,5.183,0.242195947834194
54500,54.5,0.837957980634842
188319,188.319,0.743169580407087
368358,368.358,0.120377770394612
83003,83.003,0.222962477808541
1136,1.136,0.845078739699106
18014,18.014,0.365117086628423
27,0.027,1
3010,3.01,0.897745691193986
47105,47.105,0.20061369340028
3754196,3754.196,0.635846750742533
37132,37.132,0.0105370221006637
249754,249.754,0.109669661879904
6,0.006,1
2668610,2668.61,0.0197405468481368
34251,34.251,0.920704466047872
2278,2.278,0.909899078715156
131248,131.248,0.056143369616027
47881,47.881,0.053943441063903
46653,46.653,0.450713304783668
797275,797.275,0.0370994139436387
3204984,3204.984,0.0037443934943109
714882,714.882,0.000165902456168942
83,0.083,0.920517434254163
30119,30.119,0.161128600439749
320681,320.681,0.731688153459587
67059,67.059,0.282285881898476
3,0.003,1
1,0.001,1
1153762,1153.762,0.0996238692222524
10,0.01,1
3,0.003,1
14837,14.837,0.0548665518075168
273698,273.698,0.81508681126105
39496,39.496,0.350886544790797
550622,550.622,0.00667075705486054
232794,232.794,0.102686701990427
28,0.028,0.639970865869506
9,0.009,1
76389,76.389,0.651035571114052
515,0.515,0.885369920068756
474125,474.125,0.10498090200351
8209,8.209,0.917127184809292
2408,2.408,0.0334838156351707
1659345,1659.345,0.84091394237514
1917624,1917.624,0.538275615613974
8349,8.349,0.881094801330441
30704,30.704,0.892003800260471
20,0.02,1
1291,1.291,0.874250975894815
39785,39.785,0.880580736473548
22,0.022,0.969156137987254
1,0.001,1
639610,639.61,0.864495257624379
21,0.021,1
21,0.021,0.904213915428099
9,0.009,1
73793,73.793,0.850145127602427
2118992,2118.992,0.346782062645941
1268085,1268.085,0.0723053039589226
640615,640.615,0.848045281797547
6525,6.525,0.89106448907334
87204,87.204,0.934325873814813
54992,54.992,0.169680989363432
250580,250.58,0.168517878804074
498235,498.235,0.00241112759909937
6991,6.991,0.0402689295604504
1,0.001,1
363760,363.76,0.597009843654121
591306,591.306,0.629525248710482
682007,682.007,0.126131125238416
1362,1.362,0.500259382114174
438406,438.406,0.89233808446458
277180,277.18,0.859148479708136
3,0.003,1
22706,22.706,0.907172435649435
32,0.032,0.862128679220195
3,0.003,1
40486,40.486,0.852175922931126
308868,308.868,0.837178153399651
